Trial No,Stimulus,Trigger,Response,Response Time(ms),Correct,Block,Fixation Duration
Practice
OT Practice
1,SKSKS,15,30,1456,Correct,0,728
1,DLDUD,16,31,1442,Correct,0,774
1,PDPGP,16,31,1151,Correct,0,933
1,MWMWM,15,30,954,Correct,0,864
1,FTFTF,15,30,819,Correct,0,691
1,AXAMA,16,31,745,Correct,0,890
1,RYRGR,16,31,694,Correct,0,862
1,DODOD,15,30,1158,Correct,0,734
1,QTQAQ,16,31,706,Correct,0,779
1,YEYEY,15,30,759,Correct,0,732
AT Practice
1,TKTKT,15,30,884,Correct,0,709
1,SLSUS,16,31,687,Correct,0,745
1,VBVGV,71,32,827,Correct,0,862
1,XWXBX,72,33,1067,Correct,0,651
1,ATATA,15,30,856,Correct,0,884
1,HXBMH,16,,,False,0,755
1,TBTBT,7,,,Correct,0,764
1,UOUOU,15,30,944,Correct,0,942
1,BTWAW,16,31,791,Correct,0,793
1,RBRER,71,30,864,False,0,870
Trials
1,B,6,34,2296,New Target,14,918
1,FZFZF,151,30,1418,Correct,14,908
1,RPRVR,161,31,1120,Correct,14,795
1,XCXCX,151,30,857,Correct,14,651
1,YXYXY,152,30,947,Correct,14,860
1,KZKZK,153,30,873,Correct,14,928
1,RYRKR,161,31,1304,Correct,14,813
1,FYFNF,162,31,776,Correct,14,705
1,VKVKV,151,30,987,Correct,14,811
1,KPBPK,223,30,1448,Correct,14,712
1,YNYNY,113,30,725,Correct,14,695
1,VYVYV,152,30,986,Correct,14,717
1,YCYXY,161,31,639,Correct,14,919
1,LBLRL,71,32,875,Correct,14,721
1,VXVXV,13,30,1116,Correct,14,700
1,KCKVK,161,31,657,Correct,14,830
1,YKYKY,151,30,696,Correct,14,764
1,RPRXR,161,31,856,Correct,14,915
1,FVFCF,162,31,503,Correct,14,791
1,YXYBY,82,33,724,Correct,14,847
1,CLCLC,13,30,775,Correct,14,788
1,ZXZCZ,161,31,542,Correct,14,704
1,VLVFV,162,31,598,Correct,14,883
1,CPCPB,225,30,1531,Correct,14,920
1,KXKNK,222,31,897,Correct,14,690
1,ZKZVZ,162,31,919,Correct,14,936
1,YKYLY,163,31,620,Correct,14,949
1,CNCNC,151,31,900,Incorrect,14,737
1,PBPBP,9,,,Correct,14,887
1,VPVPV,13,30,743,Correct,14,887
1,FXFRF,161,31,645,Correct,14,891
1,CYCVC,162,31,1368,Correct,14,939
1,FNFNF,151,30,956,Correct,14,885
1,KFKCK,161,31,1046,Correct,14,818
1,BFZKZ,231,31,1388,Correct,14,794
1,NXNXN,113,30,1258,Correct,14,684
1,FNFNF,152,30,835,Correct,14,908
1,LXLNB,235,31,1007,Correct,14,886
1,XKXVX,222,31,1249,Correct,14,939
1,ZRZRZ,151,30,926,Correct,14,880
1,PFPFP,15,30,1115,Incorrect,14,754
1,ZXBYZ,233,31,797,Correct,14,852
1,XPXVX,222,31,1050,Correct,14,878
1,YCYCY,151,30,722,Correct,14,742
1,RBRBR,101,,,Incorrect,14,727
1,VRVRV,13,30,840,Correct,14,830
1,PKPNP,161,31,1115,Correct,14,733
1,XKXKX,151,30,1357,Correct,14,870
1,YZYVY,161,31,1032,Correct,14,728
1,VCVNV,162,31,1105,Correct,14,815
1,VZVBV,112,33,1562,Incorrect,14,722
1,LXLNL,14,31,1167,Correct,14,682
1,PKPKP,151,30,756,Correct,14,727
1,XRXPX,161,31,1002,Correct,14,692
1,BNXNX,221,30,791,Correct,14,719
1,KNKVK,222,31,888,Correct,14,781
1,RZRZR,151,30,754,Correct,14,912
1,CBCBC,12,,,Correct,14,875
2,B,6,3,27098,New Target,8,844
